name2	#name
EXT2	NM_001178083
EXT2	NM_000401
TSPAN18	NM_130783
PRDM11	NM_001359633
CRY2	NM_021117
PHF21A	NM_001352027
PRDM11	NM_001256696
PHF21A	NM_001101802
PHF21A	NM_001352032
PHF21A	NM_001352028
CRY2	NM_001127457
PRDM11	NM_001256695
PHF21A	NM_001352026
PHF21A	NM_001352025
PHF21A	NM_016621
PHF21A	NM_001352031
PHF21A	NM_001352030
PHF21A	NM_001352029
PHF21A	NR_147890
ATG13	NM_001205121
AMBRA1	NM_001267783
AMBRA1	NM_001367471
AMBRA1	NM_001367469
AMBRA1	NM_001267782
AMBRA1	NM_001300731
ATG13	NM_014741
C11orf49	NM_024113
ATG13	NR_144422
ATG13	NR_144423
ATG13	NR_144424
C11orf49	NM_001003676
C11orf49	NM_001278222
ATG13	NM_001205122
ATG13	NM_001346354
ATG13	NM_001346356
ATG13	NM_001346325
ATG13	NM_001346331
ATG13	NM_001346330
ATG13	NM_001142673
AMBRA1	NM_001367470
AMBRA1	NM_001367468
ATG13	NM_001346335
ATG13	NM_001346312
ATG13	NM_001346311
ATG13	NM_001346314
ATG13	NM_001346313
ATG13	NM_001346334
ATG13	NM_001346315
ATG13	NM_001346348
ATG13	NM_001346346
ATG13	NM_001346344
ATG13	NM_001346342
ATG13	NM_001346349
ATG13	NM_001346357
AMBRA1	NM_017749
CKAP5	NM_014756
C11orf49	NR_103471
C11orf49	NR_103472
ATG13	NM_001346324
ATG13	NM_001346323
ATG13	NM_001346322
ATG13	NM_001346318
ATG13	NM_001346359
ATG13	NM_001346337
ATG13	NM_001346350
ATG13	NM_001346317
C11orf49	NM_001003678
C11orf49	NM_001003677
ATG13	NM_001346316
ATG13	NM_001205120
ATG13	NM_001346336
ATG13	NM_001346351
ATG13	NM_001346352
ATG13	NM_001346353
ATG13	NM_001346340
ATG13	NM_001346338
ATG13	NM_001346355
ATG13	NM_001346321
ATG13	NM_001346320
ATG13	NM_001346319
ATG13	NM_001346327
ATG13	NM_001346326
ATG13	NM_001346329
ATG13	NM_001346333
ATG13	NM_001346332
ATG13	NM_001205119
ATG13	NM_001346360
ATG13	NM_001346358
ATG13	NM_001346328
CKAP5	NM_001008938
AMBRA1	NR_160027
MADD	NM_001135944
PTPRJ	NM_001098503
MADD	NM_130473
NUP160	NR_134636
NUP160	NM_015231
RAPSN	NM_005055
RAPSN	NM_032645
MADD	NM_130475
MADD	NM_130476
NUP160	NM_001318399
NDUFS3	NM_004551
MADD	NM_003682
MADD	NM_130474
MADD	NM_130472
PTPRJ	NM_002843
MADD	NM_001135943
AGBL2	NM_024783
MADD	NM_130470
MADD	NM_130471
MADD	NR_164835
MADD	NR_164836
MADD	NR_164837
MADD	NR_164838
MADD	NR_164840
MADD	NR_164839
MADD	NR_164841
MADD	NR_164842
MADD	NM_001376595
MADD	NM_001376641
MADD	NM_001376574
MADD	NM_001376576
MADD	NM_001376594
MADD	NM_001376596
MADD	NM_001376600
MADD	NM_001376614
MADD	NM_001376616
MADD	NM_001376619
MADD	NM_001376620
MADD	NM_001376621
MADD	NM_001376622
MADD	NM_001376625
MADD	NM_001376630
MADD	NM_001376631
MADD	NM_001376634
MADD	NM_001376636
MADD	NM_001376638
MADD	NM_001376642
MADD	NM_001376648
MADD	NM_001376571
MADD	NM_001376572
MADD	NM_001376573
MADD	NM_001376575
MADD	NM_001376577
MADD	NM_001376578
MADD	NM_001376579
MADD	NM_001376580
MADD	NM_001376581
MADD	NM_001376582
MADD	NM_001376583
MADD	NM_001376584
MADD	NM_001376585
MADD	NM_001376586
MADD	NM_001376593
MADD	NM_001376597
MADD	NM_001376598
MADD	NM_001376599
MADD	NM_001376602
MADD	NM_001376603
MADD	NM_001376604
MADD	NM_001376605
MADD	NM_001376606
MADD	NM_001376607
MADD	NM_001376608
MADD	NM_001376609
MADD	NM_001376610
MADD	NM_001376611
MADD	NM_001376612
MADD	NM_001376613
MADD	NM_001376615
MADD	NM_001376617
MADD	NM_001376618
MADD	NM_001376623
MADD	NM_001376624
MADD	NM_001376626
MADD	NM_001376627
MADD	NM_001376628
MADD	NM_001376629
MADD	NM_001376632
MADD	NM_001376633
MADD	NM_001376635
MADD	NM_001376637
MADD	NM_001376639
MADD	NM_001376640
MADD	NM_001376643
MADD	NM_001376644
MADD	NM_001376645
MADD	NM_001376646
MADD	NM_001376647
MADD	NM_001376649
MADD	NM_001376650
MADD	NM_001376652
MADD	NM_001376653
MADD	NM_001376654
MADD	NM_001376655
MADD	NM_001376656
MADD	NM_001376657
MADD	NM_001376658
MADD	NM_001376659
MADD	NM_001376660
MADD	NM_001376661
MADD	NM_001376662
MADD	NM_001376663
MADD	NM_001376651
MADD	NM_001376601
FOLH1	NM_001193471
FOLH1	NM_004476
OR4C5	NM_001348223
FOLH1	NM_001193473
FOLH1	NM_001193472
FOLH1	NM_001351236
FOLH1	NM_001014986
LOC440040	NR_027044
OR10AG1	NM_001005491
OR8J1	NM_001005205
SLC43A3	NM_017611
SLC43A3	NM_001278206
SLC43A3	NM_014096
SLC43A3	NM_001278201
SLC43A3	NM_199329
CTNND1	NM_001085459
ZFP91	NM_001197051
CTNND1	NM_001206891
TMX2-CTNND1	NR_037646
ZFP91-CNTF	NR_024091
CTNND1	NM_001206883
CTNND1	NM_001206885
CTNND1	NM_001085460
CTNND1	NM_001206887
CTNND1	NM_001085461
CTNND1	NM_001085469
CTNND1	NM_001206889
CTNND1	NM_001206890
CTNND1	NM_001085467
CTNND1	NM_001085466
CTNND1	NM_001206884
CTNND1	NM_001085462
ZFP91	NM_053023
CTNND1	NM_001085464
CTNND1	NM_001206888
CTNND1	NM_001331
CTNND1	NM_001085458
CTNND1	NM_001206886
CTNND1	NM_001085463
CTNND1	NM_001085468
OR9Q1	NM_001005212
CTNND1	NM_001085465
LOC283194	NR_033853
FAM111B	NM_198947
PATL1	NM_152716
FAM111B	NM_001142703
FAM111B	NM_001142704
MS4A4A	NM_024021
LINC00301	NR_026946
MS4A4A	NM_001243266
OOSP4B	NM_001368161
MS4A4A	NM_148975
SLC15A3	NM_016582
LOC101927495	NR_110189
TKFC	NM_001351978
DAGLA	NM_006133
SLC15A3	NR_027391
PGA3	NM_001079807
TKFC	NM_001351977
TKFC	NM_001351980
TKFC	NM_001351976
TKFC	NM_001351979
TKFC	NM_015533
AHNAK	NM_001620
AHNAK	NM_001346446
ASRGL1	NM_025080
AHNAK	NM_001346445
TAF6L	NM_006473
AHNAK	NM_024060
INCENP	NM_020238
ASRGL1	NM_001083926
INCENP	NM_001040694
INTS5	NM_030628
SLC22A10	NM_001039752
SLC22A25	NM_199352
RTN3	NM_201428
RTN3	NM_001265591
RTN3	NM_201430
RTN3	NM_201429
SLC22A10	NR_134874
RTN3	NM_006054
RTN3	NR_049751
RTN3	NR_049750
RTN3	NM_001265590
RTN3	NM_001265589
TRPT1	NM_031472
TRPT1	NM_001160392
CCDC88B	NM_032251
MACROD1	NM_014067
TRPT1	NM_001330298
NRXN2	NM_015080
TRPT1	NM_001160393
TRPT1	NM_001160389
PYGM	NM_001164716
TRPT1	NM_001033678
TRPT1	NM_001160390
NRXN2	NM_138734
PYGM	NM_005609
NRXN2	NM_138732
NRXN2	NM_001376262
NRXN2	NM_001376263
NRXN2	NM_001376266
NRXN2	NM_001376267
NRXN2	NM_001376265
FRMD8	NM_001300833
POLA2	NM_002689
SCYL1	NM_001048218
FRMD8	NM_031904
SCYL1	NM_020680
FRMD8	NM_001300832
PACS1	NM_018026
SPTBN2	NM_006946
CLCF1	NM_013246
ALDH3B1	NM_000694
LOC100130987	NR_024469
PITPNM1	NM_004910
CLCF1	NM_001166212
ALDH3B1	NM_001161473
KDM2A	NM_012308
ALDH3B1	NM_001290058
ALDH3B1	NM_001290059
TBX10	NM_005995
ALDH3B1	NM_001030010
KDM2A	NR_027473
PITPNM1	NM_001130848
PPP6R3	NM_001352375
CPT1A	NM_001031847
PPP6R3	NM_001352347
PPP6R3	NM_001352378
PPP6R3	NM_001164161
PPP6R3	NM_001164160
PPP6R3	NM_001352358
PPP6R3	NM_001352360
PPP6R3	NM_001352373
PPP6R3	NM_001352372
PPP6R3	NR_147966
PPP6R3	NM_001352359
PPP6R3	NM_001352361
PPP6R3	NM_001352365
PPP6R3	NM_001352371
PPP6R3	NR_147965
PPP6R3	NM_001164162
PPP6R3	NR_147969
PPP6R3	NM_001164163
PPP6R3	NM_001352369
LRP5	NM_002335
LRP5	NM_001291902
PPP6R3	NM_001352354
PPP6R3	NM_001352362
PPP6R3	NM_001352356
PPP6R3	NM_001352355
PPP6R3	NM_001352357
PPP6R3	NM_001352352
PPP6R3	NM_001352374
PPP6R3	NM_001352370
PPP6R3	NM_001352351
PPP6R3	NM_001352350
PPP6R3	NM_001164164
PPP6R3	NM_001352380
PPP6R3	NM_001352377
PPP6R3	NM_001352379
TPCN2	NM_139075
PPP6R3	NM_001352348
PPP6R3	NM_001352364
PPP6R3	NM_001352353
PPP6R3	NM_001352376
PPP6R3	NM_001352363
PPP6R3	NM_018312
CPT1A	NM_001876
PPP6R3	NM_001352368
PPP6R3	NM_001352366
PPP6R3	NR_147967
PPP6R3	NR_147968
PPP6R3	NR_147971
PPP6R3	NR_147970
ANO1	NR_030691
ANO1	NM_018043
ANO1	NM_001378092
ANO1	NM_001378093
ANO1	NM_001378094
ANO1	NM_001378095
ANO1	NM_001378096
ANO1	NM_001378097
SHANK2	NM_012309
SHANK2	NM_133266
SHANK2	NR_110766
LRTOMT	NR_134858
RNF121	NM_018320
FOLR2	NM_001113535
LRTOMT	NM_001145309
LRTOMT	NM_001145310
LRTOMT	NM_001145308
LRTOMT	NM_001205138
LRTOMT	NM_001271471
LRTOMT	NM_001318803
RNF121	NR_024148
RNF121	NR_024147
FOLR2	NM_000803
LRTOMT	NR_026886
LRTOMT	NM_001145307
FOLR2	NM_001113536
RNF121	NM_001300926
LRTOMT	NM_145309
FOLR2	NM_001113534
PDE2A	NM_001243784
PDE2A	NM_001143839
PDE2A	NM_002599
PDE2A	NM_001146209
P2RY6	NM_001277207
P2RY6	NM_176797
P2RY6	NM_176796
P2RY6	NM_001277206
P2RY6	NM_001277205
ARAP1	NM_001040118
FCHSD2	NM_014824
PAAF1	NM_001267804
PPME1	NM_016147
MRPL48	NR_134659
PAAF1	NM_001267806
PAAF1	NM_001363556
P4HA3-AS1	NR_120556
MRPL48	NM_016055
C2CD3	NM_015531
PLEKHB1	NM_001130033
MRPL48	NM_001318498
MRPL48	NM_001318499
PAAF1	NM_001267803
PLEKHB1	NM_021200
FAM168A	NM_015159
MRPL48	NR_134658
MRPL48	NR_134660
FAM168A	NM_001286051
C2CD3	NM_001286577
PPME1	NM_001271593
PLEKHB1	NM_001130035
MRPL48	NR_134661
PAAF1	NM_025155
PLEKHB1	NM_001130034
PLEKHB1	NM_001130036
MRPL48	NM_001318500
FAM168A	NM_001286050
PAAF1	NM_001267805
CHRDL2	NM_015424
XRRA1	NM_001270381
CHRDL2	NM_001304416
CHRDL2	NM_001304415
CHRDL2	NM_001304391
CHRDL2	NM_001304390
RNF169	NM_001098638
CHRDL2	NM_001278473
CHRDL2	NM_001304417
XRRA1	NM_001270380
XRRA1	NM_182969
SPCS2	NM_014752
LOC283214	NR_046090
UVRAG	NM_003369
MAP6	NM_033063
MAP6	NM_207577
ACER3	NM_018367
ACER3	NM_001300954
PAK1	NM_001376305
PAK1	NM_001128620
MYO7A	NM_000260
ACER3	NM_001300955
ACER3	NM_001300953
PAK1	NM_001376269
PAK1	NM_002576
PAK1	NM_001376270
PAK1	NM_001376295
PAK1	NM_001376268
CAPN5	NM_004055
MYO7A	NM_001127180
PAK1	NM_001376271
MYO7A	NM_001369365
PAK1	NR_164797
PAK1	NR_164798
PAK1	NM_001376272
PAK1	NM_001376273
PAK1	NM_001376275
PAK1	NM_001376274
PAK1	NM_001376277
PAK1	NM_001376276
PAK1	NM_001376281
PAK1	NM_001376278
PAK1	NM_001376279
PAK1	NM_001376280
PAK1	NM_001376302
PAK1	NM_001376301
PAK1	NM_001376291
PAK1	NM_001376283
PAK1	NM_001376284
PAK1	NM_001376287
PAK1	NM_001376286
PAK1	NM_001376285
PAK1	NM_001376290
PAK1	NM_001376289
PAK1	NM_001376288
PAK1	NM_001376282
PAK1	NM_001376293
PAK1	NM_001376304
PAK1	NM_001376303
PAK1	NM_001376292
PAK1	NM_001376294
GAB2	NM_012296
AAMDC	NM_001316961
AAMDC	NM_024684
AAMDC	NM_001316957
AAMDC	NM_001316958
AAMDC	NR_133637
AAMDC	NM_001363564
NARS2	NM_024678
INTS4	NM_033547
AAMDC	NM_001316960
AAMDC	NM_001316962
ALG8	NM_001007027
GAB2	NM_080491
ALG8	NM_024079
NARS2	NM_001243251
RSF1	NM_016578
TENM4	NM_001098816
MIR4300HG	NR_120571
ANKRD42	NM_001300973
ANKRD42	NM_001300975
ANKRD42	NM_001300972
ANKRD42	NM_182603
DLG2	NM_001142702
DLG2	NM_001377976
DLG2	NM_001377978
DLG2	NM_001377979
DLG2	NM_001377980
DLG2	NM_001377981
DLG2	NM_001377982
DLG2	NM_001377977
DLG2	NM_001377983
SYTL2	NM_032943
SYTL2	NM_001365827
SYTL2	NM_001162951
SYTL2	NM_001365826
SYTL2	NM_001162953
SYTL2	NM_001289608
SYTL2	NM_206928
SYTL2	NM_206927
ME3	NR_147829
ME3	NR_147830
ME3	NM_006680
ME3	NM_001014811
CCDC81	NM_001156474
ME3	NM_001161586
EED	NM_001308007
CCDC81	NM_021827
ME3	NM_001351934
PRSS23	NR_120593
PRSS23	NR_120592
PRSS23	NR_120591
EED	NM_001330334
ME3	NR_147831
ME3	NR_147828
EED	NM_003797
TMEM135	NM_022918
TMEM135	NR_033149
TMEM135	NM_001168724
GRM5	NM_000842
GRM5	NM_001143831
NOX4	NM_016931
NOX4	NM_001300995
NOX4	NM_001291927
NOX4	NM_001143836
TYR	NM_000372
NOX4	NM_001291929
TRIM49D2	NM_001105522
NOX4	NM_001291926
TRIM49D1	NM_001206627
NOX4	NM_001143837
DISC1FP1	NR_104190
FAT3	NM_001008781
SLC36A4	NM_001286139
SLC36A4	NM_152313
HEPHL1	NM_001098672
CEP295	NM_033395
VSTM5	NM_001144871
KDM4E	NM_001161630
LOC105369438	NR_135093
LOC105369438	NR_135094
LOC105369438	NR_135096
LOC101929295	NR_110303
CEP57	NM_001243776
CEP57	NM_001243777
CEP57	NM_014679
CEP57	NM_001363604
MAML2	NM_032427
PGR	NR_073142
PGR	NR_073143
ARHGAP42	NM_001367945
ARHGAP42	NM_152432
PGR	NM_001271162
PGR	NM_001271161
PGR	NM_000926
PGR	NR_073141
TRPC6	NM_004621
PGR	NM_001202474
BIRC2	NM_001256163
CEP126	NM_001363543
LOC102723838	NR_135076
CEP126	NM_020802
BIRC2	NM_001166
BIRC2	NM_001256166
DYNC2H1	NM_001080463
DYNC2H1	NM_001377
LINC02552	NR_120585
PDGFD	NM_033135
PDGFD	NM_025208
ELMOD1	NM_001308018
CWF19L2	NM_152434
ELMOD1	NM_001130037
ELMOD1	NM_018712
C11orf65	NR_147053
C11orf65	NM_001351110
C11orf65	NM_152587
C11orf65	NM_001330368
ATM	NM_001351834
EXPH5	NM_001144763
EXPH5	NM_001144765
DDX10	NM_004398
EXPH5	NM_001308019
EXPH5	NM_001144764
EXPH5	NM_015065
ATM	NM_000051
ACAT1	NM_000019
RDX	NM_001260492
ARHGAP20	NM_001258417
ARHGAP20	NM_001258416
ARHGAP20	NM_001258418
RDX	NM_001260493
LINC02732	NR_135100
ARHGAP20	NM_020809
RDX	NM_001260496
ARHGAP20	NM_001258415
RDX	NM_001260494
RDX	NM_001260495
RDX	NM_002906
ALG9	NM_001352419
ALG9	NM_001352409
ALG9	NM_001077691
ALG9	NM_024740
C11orf53	NM_198498
ALG9	NM_001352418
LAYN	NM_001258390
LAYN	NM_001258391
ALG9	NM_001352421
SIK2	NM_015191
ALG9	NM_001352413
ALG9	NM_001352412
ALG9	NM_001352423
ALG9	NM_001352420
ALG9	NM_001352422
ALG9	NM_001352410
ALG9	NM_001352414
LAYN	NM_001318799
ALG9	NM_001352416
ALG9	NM_001352415
DIXDC1	NM_001278542
ALG9	NM_001077692
ALG9	NM_001352417
ALG9	NM_001352411
PIH1D2	NM_001082619
ALG9	NM_001077690
ALG9	NR_147984
LAYN	NM_178834
LINC02762	NR_126004
ZBTB16	NM_001354751
ZBTB16	NM_001354752
ZBTB16	NM_001354750
ZW10	NM_004724
ZBTB16	NM_006006
ZBTB16	NM_001018011
NXPE1	NM_001367953
NXPE1	NM_152315
NXPE2	NM_182495
SIK3	NM_025164
LINC02702	NR_135069
BACE1	NM_138971
ZPR1	NM_003904
SIK3	NM_001281749
ZPR1	NM_001317086
BACE1	NM_012104
BACE1	NM_138972
SIK3	NM_001366687
SIK3	NM_001366686
SIK3	NM_001281748
BACE1	NM_138973
FXYD6-FXYD2	NM_001204268
DSCAML1	NM_001367905
TMPRSS4	NM_001083947
MPZL3	NR_104404
TMPRSS4	NR_110734
MPZL3	NR_104405
DSCAML1	NM_001367904
FXYD6-FXYD2	NM_001243598
TMPRSS4	NM_001290094
TMPRSS4	NM_001173552
TMPRSS4	NM_001290096
MPZL3	NM_001286152
TMPRSS4	NM_001173551
MPZL3	NM_198275
TMPRSS4	NM_019894
CCDC84	NR_104049
CCDC84	NR_104050
DDX6	NM_004397
USP2-AS1	NR_034160
CCDC84	NR_104051
CCDC84	NM_198489
CBL	NM_005188
PHLDB1	NM_001144759
DDX6	NM_001257191
PHLDB1	NM_001144758
PHLDB1	NM_015157
NECTIN1	NM_002855
ARHGEF12	NM_015313
ARHGEF12	NM_001198665
ARHGEF12	NM_001301084
NECTIN1	NM_203285
SORL1	NM_003105
TECTA	NM_005422
MIR100HG	NR_137181
MIR100HG	NR_137179
MIR100HG	NR_137185
MIR100HG	NR_137184
MIR100HG	NR_137183
MIR100HG	NR_137182
MIR100HG	NR_137180
MIR100HG	NR_024430
MIR100HG	NR_137193
MIR100HG	NR_137192
GRAMD1B	NM_001286564
GRAMD1B	NM_001286563
GRAMD1B	NM_001367420
JHY	NM_001363087
JHY	NM_001363088
JHY	NM_001363089
GRAMD1B	NM_020716
JHY	NM_024806
GRAMD1B	NM_001330396
GRAMD1B	NM_001367418
CLMP	NM_024769
GRAMD1B	NM_001367421
GRAMD1B	NM_001367419
VWA5A	NM_014622
SIAE	NM_001199922
VWA5A	NM_001130142
SIAE	NM_170601
PKNOX2	NM_022062
GSEC	NR_033839
CDON	NM_001243597
FAM118B	NM_001330446
CDON	NM_016952
FAM118B	NM_024556
FLI1	NM_002017
KCNJ1	NM_153764
KCNJ1	NM_153765
FLI1	NM_001271010
KCNJ1	NM_153766
FLI1	NM_001167681
KCNJ1	NM_153767
ETS1	NM_001143820
FLI1	NM_001271012
LOC399975	NR_145484
NFRKB	NM_006165
NFRKB	NM_001143835
ZBTB44	NM_001301099
ZBTB44	NM_014155
ADAMTS8	NM_007037
ZBTB44	NM_001301098
ZBTB44	NM_001370219
ZBTB44	NM_001370220
ZBTB44	NM_001370221
ZBTB44	NM_001370222
ZBTB44	NM_001370223
ZBTB44	NR_163264
ZBTB44	NR_163265
LINC02873	NR_164144
OPCML	NM_001319103
OPCML	NM_002545
OPCML	NM_001319106
OPCML	NM_001319105
IGSF9B	NM_001277285
JAM3	NM_032801
JAM3	NM_001205329
GLB1L2	NM_138342
LOC283177	NR_033852
LINC02714	NR_147836
GLB1L2	NM_001370462
GLB1L2	NM_001370460
GLB1L2	NM_001370461
RIC8A	NM_001286134
SIRT3	NR_163399
SIRT3	NM_001370321
SIRT3	NR_163390
SIRT3	NR_163389
SIRT3	NR_163388
SIRT3	NR_163387
SIRT3	NR_163386
PSMD13	NM_175932
PSMD13	NM_002817
BET1L	NM_016526
SIRT3	NR_163394
SIRT3	NM_001370320
SIRT3	NM_001370319
SIRT3	NM_001370318
BET1L	NM_001098787
SIRT3	NM_001370314
SIRT3	NM_001370312
SIRT3	NM_001370317
SIRT3	NM_001370316
SIRT3	NM_001370315
SIRT3	NM_012239
MIR6743	NR_106801
SIRT3	NM_001370325
SIRT3	NM_001370324
RIC8A	NM_021932
SIRT3	NR_163397
SIRT3	NM_001370323
SIRT3	NM_001370322
SIRT3	NR_163402
SIRT3	NR_163391
SIRT3	NR_163401
SIRT3	NM_001370310
ODF3	NM_001286136
ODF3	NM_053280
SIRT3	NR_163393
SIRT3	NR_163392
SCGB1C1	NM_145651
SIRT3	NR_163398
SIRT3	NR_163396
SIRT3	NR_163395
SIRT3	NR_163400
SIRT3	NM_001017524
IFITM3	NR_049759
NLRP6	NM_138329
IFITM3	NM_021034
IFITM2	NM_006435
IFITM1	NM_003641
PGGHG	NM_025092
B4GALNT4	NM_178537
IFITM5	NM_001025295
NLRP6	NM_001276700
SIGIRR	NM_001135053
PTDSS2	NM_001329548
SIGIRR	NM_021805
PKP3	NM_007183
RNH1	NM_203385
RNH1	NM_203384
ANO9	NM_001347882
PTDSS2	NM_001329544
PTDSS2	NM_001329545
ANO9	NM_001012302
PTDSS2	NM_030783
RNH1	NM_002939
SIGIRR	NM_001135054
RNH1	NM_203386
RNH1	NM_203389
RNH1	NM_203388
RNH1	NM_203387
RNH1	NM_203383
PTDSS2	NR_138046
IRF7	NM_004031
IRF7	NM_004029
MIR210HG	NR_038262
LOC143666	NR_026967
IRF7	NM_001572
PHRF1	NM_001286583
DRD4	NM_000797
RASSF7	NM_003475
PHRF1	NM_001286581
HRAS	NM_001318054
CDHR5	NM_021924
PHRF1	NM_020901
HRAS	NM_176795
CDHR5	NM_001171968
CDHR5	NM_031264
HRAS	NM_005343
LMNTD2	NM_173573
MIR210	NR_029623
RASSF7	NM_001143993
RASSF7	NM_001143994
PHRF1	NM_001286582
SCT	NM_021920
HRAS	NM_001130442
LRRC56	NM_198075
LMNTD2-AS1	NR_147608
LMNTD2-AS1	NR_147607
EPS8L2	NM_022772
GATD1	NM_001318821
GATD1	NM_001318822
GATD1	NM_001318823
TMEM80	NM_001276274
LOC171391	NR_126342
LOC171391	NR_126343
GATD1	NR_134867
GATD1	NM_001318818
GATD1	NM_182612
TMEM80	NM_174940
TALDO1	NM_006755
GATD1	NR_134868
TMEM80	NM_001276253
GATD1	NM_001318824
TMEM80	NM_001042463
GATD1	NM_001318820
CHID1	NM_001142674
SNORA52	NR_002585
CRACR2B	NM_173584
POLR2L	NM_021128
SLC25A22	NM_024698
CD151	NM_139029
CHID1	NM_023947
CHID1	NM_001142677
CD151	NM_004357
TSPAN4	NM_003271
TSPAN4	NM_001025235
CRACR2B	NM_001286606
RPLP2	NM_001004
PIDD1	NM_145887
PIDD1	NM_145886
SLC25A22	NM_001191061
CHID1	NM_001142675
CHID1	NM_001142676
TSPAN4	NM_001025234
TSPAN4	NM_001025236
SLC25A22	NM_001191060
CEND1	NM_016564
TSPAN4	NM_001025237
PNPLA2	NM_020376
CD151	NM_139030
PANO1	NM_001293167
TSPAN4	NM_001025239
TSPAN4	NM_001025238
CD151	NM_001039490
AP2A2	NM_001242837
MUC6	NM_005961
AP2A2	NR_144510
AP2A2	NR_144509
AP2A2	NM_012305
LINC02688	NR_160890
MUC2	NM_002457
MIR6744	NR_106802
TOLLIP-AS1	NR_029409
TOLLIP	NM_019009
TOLLIP	NM_001318516
TOLLIP	NM_001318515
TOLLIP	NM_001318512
TOLLIP	NM_001318514
MUC5B	NM_002458
MUC5B-AS1	NR_157183
DUSP8	NM_004420
MOB2	NM_001172223
MOB2	NM_053005
FAM99A	NR_026643
FAM99B	NR_026642
KRTAP5-4	NM_001012709
KRTAP5-3	NM_001012708
FAM99B	NR_026642
KRTAP5-5	NM_001001480
KRTAP5-4	NM_001347674
KRTAP5-6	NM_001012416
KRTAP5-1	NM_001005922
KRTAP5-2	NM_001004325
CTSD	NM_001909
IFITM10	NM_001170820
MIR4298	NR_036185
MIR7847	NR_107001
LINC01150	NR_120534
SNORD131	NR_132974
TNNT3	NM_001297646
TNNI2	NM_001145829
TNNT3	NM_001042780
LSP1	NM_001289005
MRPL23	NM_021134
TNNT3	NM_001367849
TNNT3	NM_001367850
TNNT3	NM_001367852
TNNT3	NM_001367851
LSP1	NM_002339
TNNI2	NM_001145841
TNNT3	NM_001367846
TNNT3	NM_001367848
TNNT3	NM_001367844
LSP1	NM_001013253
TNNI2	NM_003282
TNNT3	NM_001367845
TNNT3	NM_001367847
TNNT3	NM_006757
LSP1	NM_001242932
LSP1	NM_001013254
TNNT3	NM_001042781
LSP1	NM_001013255
TNNT3	NM_001042782
TNNT3	NM_001367843
TNNT3	NM_001367842
TNNT3	NM_001363561
MRPL23-AS1	NR_024471
LINC01219	NR_126400
HOTS	NM_001293171
H19	NR_131224
MIR675	NR_030533
H19	NR_131223
H19	NR_002196
IGF2-AS	NR_028043
IGF2-AS	NR_133657
INS-IGF2	NM_001042376
IGF2	NM_001127598
TH	NM_000360
INS	NM_001185097
INS	NM_000207
INS	NM_001291897
IGF2	NM_000612
INS	NM_001185098
IGF2	NM_001007139
INS-IGF2	NR_003512
MIR4686	NR_039834
IGF2	NM_001291862
IGF2	NM_001291861
TH	NM_199293
TH	NM_199292
MIR483	NR_030158
TSPAN32	NM_139022
C11orf21	NM_001142946
C11orf21	NR_138249
C11orf21	NM_001329958
ASCL2	NM_005170
TSSC4	NM_005706
TSSC4	NM_001297658
TSSC4	NM_001297659
TSSC4	NM_001297661
TSSC4	NM_001297660
CD81	NM_001297649
TRPM5	NM_014555
CD81	NM_004356
KCNQ1-AS1	NR_130721
KCNQ1DN	NR_024627
SNORA54	NR_002982
SLC22A18AS	NM_001302862
SLC22A18AS	NM_007105
NAP1L4	NM_001369381
NAP1L4	NM_001369383
NAP1L4	NM_005969
NAP1L4	NM_001369386
SLC22A18	NM_001315502
SLC22A18	NM_001315501
SLC22A18	NM_002555
NAP1L4	NM_001369388
NAP1L4	NM_001369376
SLC22A18	NM_183233
PHLDA2	NM_003311
NAP1L4	NM_001369382
NAP1L4	NM_001369379
NAP1L4	NM_001369380
NAP1L4	NM_001369378
NAP1L4	NM_001369377
NAP1L4	NM_001369375
NAP1L4	NM_001369384
NAP1L4	NM_001369385
CARS1-AS1	NR_046580
MRGPRG	NM_001164377
MRGPRG-AS1	NR_027138
MRGPRE	NM_001039165
ZNF195	NM_001130520
ZNF195	NM_001130519
ZNF195	NR_040083
ZNF195	NM_001256824
ZNF195	NM_001256823
ZNF195	NM_001256825
OR7E12P	NR_044999
ZNF195	NM_007152
ZNF195	NR_046382
ZNF195	NM_001242843
ZNF195	NM_001242842
ZNF195	NR_046381
ZNF195	NM_001242841
ART5	NM_053017
TRPC2	NR_002720
ART5	NR_123732
ART1	NM_004314
LOC115995503	NR_164660
ART5	NM_001079536
ART5	NM_001297668
NUP98	NM_001365128
NUP98	NM_139132
NUP98	NM_001365126
NUP98	NM_001365129
NUP98	NM_005387
NUP98	NM_016320
NUP98	NM_001365125
NUP98	NM_139131
NUP98	NR_157591
NUP98	NM_001365127
NUP98	NR_157589
NUP98	NR_157590
PGAP2	NM_001256238
PGAP2	NR_045929
PGAP2	NM_001256240
PGAP2	NR_027018
MIR4687	NR_039835
PGAP2	NM_001346404
PGAP2	NM_014489
PGAP2	NM_001256239
PGAP2	NR_027016
PGAP2	NR_104272
PGAP2	NM_001346405
RHOG	NM_001665
PGAP2	NR_144428
PGAP2	NR_144429
PGAP2	NR_144430
PGAP2	NM_001346403
RRM1	NM_001330193
RRM1	NM_001318064
RRM1	NM_001318065
RRM1	NM_001033
OR52B4	NM_001005161
OR52K2	NM_001005172
TRIM21	NM_003141
OR52M1	NM_001004137
OR52K1	NM_001005171
TRIM68	NM_018073
OR51D1	NM_001004751
TRIM68	NM_001304496
